Time(ms),Hall(mV),B(mT)
190113,541.9922,-0.44
190137,537.1094,-0.49
190161,537.1094,-0.49
190185,537.1094,-0.49
190208,537.1094,-0.49
190230,532.2266,-0.54
190254,537.1094,-0.49
190278,532.2266,-0.54
190302,537.1094,-0.49
190325,537.1094,-0.49
190348,537.1094,-0.49
190370,541.9922,-0.44
190394,551.7578,-0.34
190418,585.9375,-0.00
190442,625.0000,0.39
190465,683.5938,0.98
190488,781.2500,1.95
190511,937.5000,3.51
190533,1196.2890,6.10
190558,1591.7968,10.06
190582,2202.1484,16.16
190607,2939.4531,23.53
190632,3608.3984,30.22
190657,3901.3671,33.15
190683,3681.6406,30.96
190707,3056.6406,24.71
190732,2343.7500,17.58
190757,1748.0468,11.62
190782,1318.3593,7.32
190806,1044.9218,4.59
190830,869.1406,2.83
190853,766.6016,1.81
190875,693.3594,1.07
190899,644.5313,0.59
190921,605.4688,0.19
190944,590.8203,0.05
190967,581.0547,-0.05
190991,576.1719,-0.10
191015,561.5234,-0.24
191039,556.6406,-0.29
191062,556.6406,-0.29
191084,556.6406,-0.29
191107,551.7578,-0.34
191130,556.6406,-0.29
191155,571.2891,-0.15
191178,576.1719,-0.10
191202,590.8203,0.05
191225,615.2344,0.29
191248,644.5313,0.59
191270,683.5938,0.98
191294,756.8359,1.71
191316,869.1406,2.83
191339,1030.2734,4.44
191364,1284.1796,6.98
191387,1674.8046,10.89
191412,2260.7421,16.75
191437,2963.8671,23.78
191462,3613.2812,30.27
191486,3911.1328,33.25
191512,3676.7578,30.91
191537,3032.2265,24.46
191562,2290.0390,17.04
191587,1665.0390,10.79
191611,1230.4687,6.44
191636,957.0313,3.71
191659,791.0156,2.05
191681,693.3594,1.07
191705,625.0000,0.39
191727,590.8203,0.05
191750,561.5234,-0.24
191774,551.7578,-0.34
191798,537.1094,-0.49
191820,537.1094,-0.49
191843,537.1094,-0.49
191866,532.2266,-0.54
191890,532.2266,-0.54
191915,541.9922,-0.44
191938,537.1094,-0.49
191961,537.1094,-0.49
191983,537.1094,-0.49
192007,537.1094,-0.49
192031,532.2266,-0.54
192055,537.1094,-0.49
192077,546.8750,-0.39
192100,541.9922,-0.44
192122,546.8750,-0.39
192146,561.5234,-0.24
192171,595.7031,0.10
192193,634.7656,0.49
192216,698.2422,1.12
192239,800.7813,2.15
192262,986.3281,4.00
192284,1254.8828,6.69
192309,1684.5703,10.99
192333,2314.4531,17.28
192358,3056.6406,24.71
192384,3696.2890,31.10
192408,3911.1328,33.25
192434,3593.7500,30.08
192458,2939.4531,23.53
192483,2236.3281,16.50
192508,1665.0390,10.79
192533,1269.5312,6.84
192557,1015.6250,4.30
192581,849.6094,2.64
192604,747.0703,1.61
192626,678.7109,0.93
192650,639.6484,0.54
192672,610.3516,0.24
192695,590.8203,0.05
192718,581.0547,-0.05
192742,571.2891,-0.15
192765,561.5234,-0.24
192790,556.6406,-0.29
192814,556.6406,-0.29
192836,551.7578,-0.34
192859,561.5234,-0.24
192881,561.5234,-0.24
192905,566.4063,-0.20
192929,581.0547,-0.05
192953,600.5859,0.15
192975,629.8828,0.44
192999,668.9453,0.83
193021,727.5391,1.42
193044,815.4297,2.29
193068,947.2656,3.61
193090,1157.2265,5.71
193114,1484.3750,8.98
193138,1967.7734,13.82
193163,2631.8359,20.46
193188,3339.8437,27.54
193213,3837.8906,32.52
193238,3852.5390,32.67
193263,3369.1406,27.83
193288,2636.7187,20.51
193312,1943.3593,13.57
193338,1411.1328,8.25
193361,1079.1015,4.93
193385,864.2578,2.78
193409,727.5391,1.42
193431,649.4141,0.63
193455,605.4688,0.19
193477,576.1719,-0.10
193501,556.6406,-0.29
193524,546.8750,-0.39
193549,541.9922,-0.44
193572,537.1094,-0.49
193595,537.1094,-0.49
193617,532.2266,-0.54
193640,537.1094,-0.49
193664,537.1094,-0.49
193688,541.9922,-0.44
193712,537.1094,-0.49
193734,541.9922,-0.44
193757,537.1094,-0.49
193780,541.9922,-0.44
193804,541.9922,-0.44
193828,537.1094,-0.49
193852,541.9922,-0.44
193874,551.7578,-0.34
193897,571.2891,-0.15
193921,610.3516,0.24
193944,673.8281,0.88
193967,756.8359,1.71
193989,903.3203,3.17
194013,1123.0468,5.37
194036,1489.2578,9.03
194060,2031.2500,14.45
194085,2739.2578,21.53
194110,3461.9140,28.76
194136,3881.8359,32.96
194160,3789.0625,32.03
194185,3247.0703,26.61
194210,2534.1796,19.48
194235,1894.5312,13.09
194259,1420.8984,8.35
194284,1113.2812,5.27
194308,913.0859,3.27
194331,795.8984,2.10
194354,708.0078,1.22
194376,659.1797,0.73
194400,625.0000,0.39
194422,600.5859,0.15
194445,581.0547,-0.05
194469,566.4063,-0.20
194493,571.2891,-0.15
194515,556.6406,-0.29
194538,551.7578,-0.34
194562,556.6406,-0.29
194586,556.6406,-0.29
194610,566.4063,-0.20
194632,571.2891,-0.15
194655,581.0547,-0.05
194678,595.7031,0.10
194702,615.2344,0.29
194724,644.5313,0.59
194747,693.3594,1.07
194770,776.3672,1.90
194793,883.7891,2.98
194816,1049.8046,4.64
194840,1328.1250,7.42
194864,1738.2812,11.52
194889,2338.8671,17.53
194914,3041.9921,24.56
194938,3671.8750,30.86
194964,3911.1328,33.25
194989,3623.0468,30.37
195013,2963.8671,23.78
195039,2231.4453,16.45
195063,1611.3281,10.25
195089,1196.2890,6.10
195112,932.6172,3.47
195135,776.3672,1.90
195159,678.7109,0.93
195181,625.0000,0.39
195204,585.9375,-0.00
195228,566.4063,-0.20
195251,546.8750,-0.39
195273,537.1094,-0.49
195296,537.1094,-0.49
195319,532.2266,-0.54
195344,532.2266,-0.54
195367,541.9922,-0.44
195390,541.9922,-0.44
195412,532.2266,-0.54
195435,537.1094,-0.49
195459,532.2266,-0.54
195483,537.1094,-0.49
195507,541.9922,-0.44
195529,537.1094,-0.49
195552,532.2266,-0.54
195575,537.1094,-0.49
195600,546.8750,-0.39
195623,561.5234,-0.24
195647,595.7031,0.10
195670,639.6484,0.54
195693,717.7734,1.32
195716,830.0781,2.44
195738,1015.6250,4.30
195763,1323.2421,7.37
195786,1787.1093,12.01
195811,2441.4062,18.55
195836,3183.5937,25.98
195861,3759.7656,31.74
195886,3901.3671,33.15
195911,3505.8593,29.20
195936,2822.2656,22.36
195961,2133.7890,15.48
195986,1586.9140,10.01
196011,1215.8203,6.30
196035,981.4453,3.95
196058,830.0781,2.44
196080,742.1875,1.56
196104,673.8281,0.88
196126,634.7656,0.49
196149,610.3516,0.24
196172,590.8203,0.05
196195,576.1719,-0.10
196218,566.4063,-0.20
196243,561.5234,-0.24
196267,556.6406,-0.29
196289,551.7578,-0.34
196312,556.6406,-0.29
196335,561.5234,-0.24
196360,566.4063,-0.20
196383,576.1719,-0.10
196407,581.0547,-0.05
196430,600.5859,0.15
196454,625.0000,0.39
196476,664.0625,0.78
196499,708.0078,1.22
196523,795.8984,2.10
196545,917.9688,3.32
196568,1108.3984,5.22
196592,1406.2500,8.20
196616,1855.4687,12.69
196641,2480.4687,18.94
196666,3193.3593,26.07
196690,3754.8828,31.69
196716,3891.6015,33.06
196741,3510.7421,29.25
196765,2812.5000,22.26
196791,2084.9609,14.99
196815,1513.6718,9.28
196840,1137.6953,5.52
196864,903.3203,3.17
196886,756.8359,1.71
196910,668.9453,0.83
196932,615.2344,0.29
196955,581.0547,-0.05
196979,556.6406,-0.29
197003,546.8750,-0.39
197025,541.9922,-0.44
197048,537.1094,-0.49
197071,537.1094,-0.49
197096,537.1094,-0.49
197120,541.9922,-0.44
197142,537.1094,-0.49
197165,541.9922,-0.44
197187,541.9922,-0.44
197211,537.1094,-0.49
197235,541.9922,-0.44
197259,537.1094,-0.49
197281,541.9922,-0.44
197304,537.1094,-0.49
197327,541.9922,-0.44
197351,551.7578,-0.34
197376,571.2891,-0.15
197399,600.5859,0.15
197422,654.2969,0.68
197445,737.3047,1.51
197468,864.2578,2.78
197490,1059.5703,4.74
197515,1391.6015,8.06
197538,1884.7656,12.99
197563,2563.4765,19.77
197588,3295.8984,27.10
197613,3823.2421,32.37
197638,3862.3046,32.76
197663,3413.0859,28.27
197688,2709.9609,21.24
197713,2041.0156,14.55
197738,1528.3203,9.42
197762,1186.5234,6.01
197786,961.9141,3.76
197809,820.3125,2.34
197831,727.5391,1.42
197855,673.8281,0.88
197877,629.8828,0.44
197900,600.5859,0.15
197923,590.8203,0.05
197946,576.1719,-0.10
197969,571.2891,-0.15
197994,556.6406,-0.29
198018,556.6406,-0.29
198040,551.7578,-0.34
198063,556.6406,-0.29
198086,556.6406,-0.29
198110,571.2891,-0.15
198134,576.1719,-0.10
198158,590.8203,0.05
198180,605.4688,0.19
198204,625.0000,0.39
198226,668.9453,0.83
198249,717.7734,1.32
198273,800.7813,2.15
198295,927.7344,3.42
198318,1127.9296,5.42
198342,1440.4296,8.54
198366,1899.4140,13.13
198391,2539.0625,19.53
198416,3256.8359,26.71
198440,3779.2968,31.93
198466,3886.7187,33.01
198491,3452.1484,28.66
198515,2749.0234,21.63
198541,2026.3671,14.40
198565,1484.3750,8.98
198590,1123.0468,5.37
198614,888.6719,3.03
198636,751.9531,1.66
198660,664.0625,0.78
198682,610.3516,0.24
198705,581.0547,-0.05
198729,561.5234,-0.24
198753,541.9922,-0.44
198775,537.1094,-0.49
198798,537.1094,-0.49
198821,537.1094,-0.49
198845,537.1094,-0.49
198870,532.2266,-0.54
198893,537.1094,-0.49
198916,537.1094,-0.49
198938,537.1094,-0.49
198962,541.9922,-0.44
198986,537.1094,-0.49
199010,532.2266,-0.54
199032,537.1094,-0.49
199055,537.1094,-0.49
199077,537.1094,-0.49
199101,546.8750,-0.39
199126,571.2891,-0.15
199149,605.4688,0.19
199172,659.1797,0.73
199194,747.0703,1.61
199218,874.0234,2.88
199240,1088.8671,5.03
199264,1425.7812,8.40
199288,1933.5937,13.48
199313,2626.9531,20.41
199339,3349.6093,27.64
199363,3833.0078,32.47
199388,3842.7734,32.57
199413,3354.4921,27.68
199438,2661.1328,20.75
199462,2001.9531,14.16
199488,1499.0234,9.13
199512,1166.9921,5.81
199536,947.2656,3.61
199559,810.5469,2.25
199581,727.5391,1.42
199605,668.9453,0.83
199627,629.8828,0.44
199650,605.4688,0.19
199673,585.9375,-0.00
199697,576.1719,-0.10
199720,566.4063,-0.20
199745,561.5234,-0.24
199769,561.5234,-0.24
199791,556.6406,-0.29
199814,556.6406,-0.29
199836,561.5234,-0.24
199860,561.5234,-0.24
199884,581.0547,-0.05
199908,590.8203,0.05
199930,605.4688,0.19
199954,629.8828,0.44
199976,673.8281,0.88
199999,727.5391,1.42
200023,825.1953,2.39
200045,952.1484,3.66
200068,1171.8750,5.86
200092,1503.9062,9.18
200116,1972.6562,13.87
200141,2626.9531,20.41
200166,3330.0781,27.44
200190,3823.2421,32.37
200216,3847.6562,32.62
200241,3383.7890,27.98
200265,2651.3671,20.65
200291,1962.8906,13.77
200315,1430.6640,8.45
200340,1088.8671,5.03
200364,874.0234,2.88
200386,737.3047,1.51
200410,654.2969,0.68
200432,605.4688,0.19
200455,576.1719,-0.10
200479,561.5234,-0.24
200503,541.9922,-0.44
200525,541.9922,-0.44
200548,537.1094,-0.49
200571,537.1094,-0.49
200595,537.1094,-0.49
200620,532.2266,-0.54
200643,541.9922,-0.44
200666,541.9922,-0.44
200688,541.9922,-0.44
200712,532.2266,-0.54
200736,541.9922,-0.44
200760,537.1094,-0.49
200782,537.1094,-0.49
200805,541.9922,-0.44
200827,541.9922,-0.44
200851,551.7578,-0.34
200876,571.2891,-0.15
200899,615.2344,0.29
200922,668.9453,0.83
200944,756.8359,1.71
200968,903.3203,3.17
200990,1123.0468,5.37
201014,1484.3750,8.98
201038,2006.8359,14.21
201063,2714.8437,21.29
201089,3432.6171,28.47
201113,3872.0703,32.86
201138,3803.7109,32.18
201163,3286.1328,27.00
201188,2573.2421,19.87
201212,1933.5937,13.48
201238,1450.1953,8.64
201262,1132.8125,5.47
201286,932.6172,3.47
201309,800.7813,2.15
201331,717.7734,1.32
201355,668.9453,0.83
201377,625.0000,0.39
201400,600.5859,0.15
201423,581.0547,-0.05
201447,576.1719,-0.10
201470,571.2891,-0.15
201495,556.6406,-0.29
201519,561.5234,-0.24
201541,556.6406,-0.29
201564,561.5234,-0.24
201586,566.4063,-0.20
201610,566.4063,-0.20
201634,571.2891,-0.15
201658,595.7031,0.10
201680,620.1172,0.34
201704,654.2969,0.68
201726,698.2422,1.12
201749,766.6016,1.81
201773,883.7891,2.98
201795,1059.5703,4.74
201819,1337.8906,7.52
201843,1738.2812,11.52
201868,2333.9843,17.48
201892,3037.1093,24.51
201918,3666.9921,30.81
201943,3911.1328,33.25
201968,3632.8125,30.47
201993,2973.6328,23.88
202017,2250.9765,16.65
202043,1635.7421,10.50
202067,1210.9375,6.25
202091,947.2656,3.61
202115,781.2500,1.95
202137,688.4766,1.02
202160,629.8828,0.44
202183,590.8203,0.05
202206,566.4063,-0.20
202228,551.7578,-0.34
202252,541.9922,-0.44
202276,537.1094,-0.49
202300,532.2266,-0.54
202322,541.9922,-0.44
202345,537.1094,-0.49
202369,537.1094,-0.49
202392,537.1094,-0.49
202417,537.1094,-0.49
202440,537.1094,-0.49
202463,541.9922,-0.44
202485,532.2266,-0.54
202509,532.2266,-0.54
202533,537.1094,-0.49
202557,541.9922,-0.44
202579,551.7578,-0.34
202602,566.4063,-0.20
202625,600.5859,0.15
202648,634.7656,0.49
202671,712.8906,1.27
202693,830.0781,2.44
202717,1010.7422,4.25
202740,1313.4765,7.27
202764,1748.0468,11.62
202789,2397.4609,18.11
202814,3139.6484,25.54
202839,3730.4687,31.44
202864,3896.4843,33.10
202889,3540.0390,29.54
202914,2885.7421,23.00
202939,2202.1484,16.16
202963,1635.7421,10.50
202989,1250.0000,6.64
203013,1005.8594,4.20
203036,844.7266,2.59
203060,747.0703,1.61
203082,688.4766,1.02
203105,644.5313,0.59
203128,615.2344,0.29
203151,590.8203,0.05
203173,585.9375,-0.00
203198,576.1719,-0.10
203222,566.4063,-0.20
203245,556.6406,-0.29
203270,556.6406,-0.29
203293,561.5234,-0.24
203316,556.6406,-0.29
203338,561.5234,-0.24
203362,566.4063,-0.20
203385,585.9375,-0.00
203410,600.5859,0.15
203432,625.0000,0.39
203456,664.0625,0.78
203479,717.7734,1.32
203501,800.7813,2.15
203525,927.7344,3.42
203547,1113.2812,5.27
203571,1416.0156,8.30
203595,1860.3515,12.74
203620,2485.3515,18.99
203644,3183.5937,25.98
203670,3754.8828,31.69
203695,3896.4843,33.10
203720,3520.5078,29.35
203745,2827.1484,22.41
203769,2099.6093,15.14
203795,1533.2031,9.47
203819,1162.1093,5.76
203842,913.0859,3.27
203866,766.6016,1.81
203888,678.7109,0.93
203911,620.1172,0.34
203934,585.9375,-0.00
203958,566.4063,-0.20
203980,546.8750,-0.39
204004,537.1094,-0.49
204028,532.2266,-0.54
204052,541.9922,-0.44
204075,537.1094,-0.49
204097,537.1094,-0.49
204121,537.1094,-0.49
204145,541.9922,-0.44
204169,532.2266,-0.54
204192,537.1094,-0.49
204215,532.2266,-0.54
204237,532.2266,-0.54
204261,537.1094,-0.49
204285,532.2266,-0.54
204309,541.9922,-0.44
204332,551.7578,-0.34
204354,571.2891,-0.15
204377,605.4688,0.19
204400,659.1797,0.73
204423,732.4219,1.46
204445,864.2578,2.78
204469,1064.4531,4.78
204492,1386.7187,8.01
204516,1875.0000,12.89
204541,2558.5937,19.73
204566,3291.0156,27.05
204592,3808.5937,32.23
204616,3862.3046,32.76
204641,3422.8515,28.37
204666,2744.1406,21.58
204691,2070.3125,14.84
204716,1547.8515,9.62
204740,1206.0546,6.20
204764,976.5625,3.91
204786,834.9609,2.49
204810,737.3047,1.51
204832,678.7109,0.93
204855,634.7656,0.49
204878,610.3516,0.24
204901,590.8203,0.05
204924,581.0547,-0.05
204948,571.2891,-0.15
204971,556.6406,-0.29
204993,556.6406,-0.29
205017,551.7578,-0.34
205041,551.7578,-0.34
205065,556.6406,-0.29
205087,566.4063,-0.20
205110,576.1719,-0.10
205133,585.9375,-0.00
205158,605.4688,0.19
205180,629.8828,0.44
205204,668.9453,0.83
205227,732.4219,1.46
205249,815.4297,2.29
205273,947.2656,3.61
205295,1147.4609,5.61
205319,1469.7265,8.84
205343,1928.7109,13.43
205368,2573.2421,19.87
205392,3291.0156,27.05
205418,3803.7109,32.18
205443,3876.9531,32.91
205467,3447.2656,28.61
205493,2734.3750,21.48
205517,2026.3671,14.40
205543,1479.4921,8.93
205566,1123.0468,5.37
205590,888.6719,3.03
205614,751.9531,1.66
205636,668.9453,0.83
205659,620.1172,0.34
205682,581.0547,-0.05
205706,561.5234,-0.24
205728,546.8750,-0.39
205752,541.9922,-0.44
205776,537.1094,-0.49
205800,537.1094,-0.49
205822,537.1094,-0.49
205845,532.2266,-0.54
205869,537.1094,-0.49
205892,537.1094,-0.49
205917,537.1094,-0.49
205940,537.1094,-0.49
205963,532.2266,-0.54
205985,537.1094,-0.49
206009,537.1094,-0.49
206033,541.9922,-0.44
206057,546.8750,-0.39
206080,551.7578,-0.34
206102,571.2891,-0.15
206125,620.1172,0.34
206148,673.8281,0.88
206171,751.9531,1.66
206193,888.6719,3.03
206217,1103.5156,5.18
206240,1450.1953,8.64
206264,1948.2421,13.62
206289,2641.6015,20.56
206314,3374.0234,27.88
206339,3842.7734,32.57
206364,3842.7734,32.57
206389,3349.6093,27.64
206414,2661.1328,20.75
206439,2006.8359,14.21
206464,1508.7890,9.23
206488,1176.7578,5.91
206512,957.0313,3.71
206534,820.3125,2.34
206558,737.3047,1.51
206580,668.9453,0.83
206603,634.7656,0.49
206626,610.3516,0.24
206649,595.7031,0.10
206671,581.0547,-0.05
206696,566.4063,-0.20
206718,561.5234,-0.24
206741,556.6406,-0.29
206765,551.7578,-0.34
206789,561.5234,-0.24
206813,561.5234,-0.24
206835,566.4063,-0.20
206858,581.0547,-0.05
206881,590.8203,0.05
206905,610.3516,0.24
206927,634.7656,0.49
206950,673.8281,0.88
206973,737.3047,1.51
206996,825.1953,2.39
207020,961.9141,3.76
207042,1176.7578,5.91
207066,1508.7890,9.23
207090,1987.3046,14.01
207115,2636.7187,20.51
207139,3325.1953,27.39
207165,3828.1250,32.42
207190,3857.4218,32.71
207214,3388.6718,28.03
207240,2675.7812,20.90
207264,1967.7734,13.82
207290,1445.3125,8.59
207313,1103.5156,5.18
207337,878.9063,2.93
207361,747.0703,1.61
207383,659.1797,0.73
207406,615.2344,0.29
207429,581.0547,-0.05
207453,566.4063,-0.20
207475,551.7578,-0.34
207499,541.9922,-0.44
207523,537.1094,-0.49
207547,537.1094,-0.49
207569,532.2266,-0.54
207592,537.1094,-0.49
207614,541.9922,-0.44
207638,541.9922,-0.44
207663,537.1094,-0.49
207686,541.9922,-0.44
207709,541.9922,-0.44
207731,537.1094,-0.49
207755,537.1094,-0.49
207779,532.2266,-0.54
207803,541.9922,-0.44
207826,546.8750,-0.39
207849,571.2891,-0.15
207872,620.1172,0.34
207895,668.9453,0.83
207918,761.7188,1.76
207940,898.4375,3.12
207964,1123.0468,5.37
207987,1484.3750,8.98
208011,2001.9531,14.16
208036,2709.9609,21.24
208061,3417.9687,28.32
208086,3862.3046,32.76
208111,3798.8281,32.13
208136,3300.7812,27.15
208161,2607.4218,20.21
208186,1953.1250,13.67
208210,1474.6093,8.89
208235,1157.2265,5.71
208259,937.5000,3.51
208281,815.4297,2.29
208305,722.6563,1.37
208327,668.9453,0.83
208350,629.8828,0.44
208373,610.3516,0.24
208396,590.8203,0.05
208418,581.0547,-0.05
208443,571.2891,-0.15
208465,561.5234,-0.24
208488,556.6406,-0.29
208512,551.7578,-0.34
208536,561.5234,-0.24
208560,556.6406,-0.29
208582,576.1719,-0.10
208606,576.1719,-0.10
208630,585.9375,-0.00
208654,600.5859,0.15
208676,625.0000,0.39
208700,668.9453,0.83
208722,717.7734,1.32
208745,805.6641,2.20
208769,927.7344,3.42
208791,1118.1640,5.32
208815,1416.0156,8.30
208839,1855.4687,12.69
208864,2470.7031,18.85
208889,3178.7109,25.93
208914,3745.1171,31.59
208939,3896.4843,33.10
208964,3530.2734,29.44
208989,2841.7968,22.56
209013,2124.0234,15.38
209039,1552.7343,9.67
209062,1171.8750,5.86
209086,922.8516,3.37
209110,776.3672,1.90
209132,683.5938,0.98
209156,625.0000,0.39
209178,585.9375,-0.00
209202,561.5234,-0.24
209225,546.8750,-0.39
209250,541.9922,-0.44
209273,541.9922,-0.44
209296,537.1094,-0.49
209318,537.1094,-0.49
209341,532.2266,-0.54
209364,537.1094,-0.49
209389,541.9922,-0.44
209413,537.1094,-0.49
209435,541.9922,-0.44
209458,537.1094,-0.49
209481,541.9922,-0.44
209506,541.9922,-0.44
209529,537.1094,-0.49
209552,541.9922,-0.44
209574,546.8750,-0.39
209597,571.2891,-0.15
209620,605.4688,0.19
209644,654.2969,0.68
209667,732.4219,1.46
209689,854.4922,2.68
209713,1059.5703,4.74
209736,1381.8359,7.96
209760,1865.2343,12.79
209785,2534.1796,19.48
209810,3261.7187,26.76
209836,3798.8281,32.13
209860,3872.0703,32.86
209885,3452.1484,28.66
209910,2778.3203,21.92
209935,2109.3750,15.23
209959,1582.0312,9.96
209984,1225.5859,6.40
210008,991.2109,4.05
210031,839.8438,2.54
210054,751.9531,1.66
210076,683.5938,0.98
210100,639.6484,0.54
210122,610.3516,0.24
210145,595.7031,0.10
210168,576.1719,-0.10
210192,566.4063,-0.20
210214,561.5234,-0.24
210238,561.5234,-0.24
210263,551.7578,-0.34
210286,561.5234,-0.24
210309,566.4063,-0.20
210331,566.4063,-0.20
210354,576.1719,-0.10
210378,590.8203,0.05
210401,605.4688,0.19
210423,629.8828,0.44
210447,673.8281,0.88
210469,722.6563,1.37
210492,810.5469,2.25
210515,942.3828,3.56
210538,1132.8125,5.47
210562,1455.0781,8.69
210586,1904.2968,13.18
210611,2534.1796,19.48
210636,3237.3046,26.51
210661,3769.5312,31.84
210685,3876.9531,32.91
210711,3476.5625,28.91
210736,2783.2031,21.97
210760,2080.0781,14.94
210786,1518.5546,9.33
210809,1147.4609,5.61
210833,908.2031,3.22
210856,761.7188,1.76
210879,678.7109,0.93
210903,615.2344,0.29
210925,585.9375,-0.00
210949,566.4063,-0.20
210972,546.8750,-0.39
210997,541.9922,-0.44
211020,537.1094,-0.49
211043,541.9922,-0.44
211065,532.2266,-0.54
211088,541.9922,-0.44
211111,541.9922,-0.44
211136,537.1094,-0.49
211160,537.1094,-0.49
211182,532.2266,-0.54
211205,537.1094,-0.49
211228,537.1094,-0.49
211253,537.1094,-0.49
211276,541.9922,-0.44
211299,541.9922,-0.44
211321,551.7578,-0.34
211344,571.2891,-0.15
211367,615.2344,0.29
211391,664.0625,0.78
211414,742.1875,1.56
211436,878.9063,2.93
211460,1083.9843,4.98
211483,1420.8984,8.35
211507,1909.1796,13.23
211532,2592.7734,20.07
211557,3315.4296,27.29
211582,3818.3593,32.32
211607,3852.5390,32.67
211632,3403.3203,28.17
211657,2724.6093,21.39
211682,2060.5468,14.75
211706,1547.8515,9.62
211731,1206.0546,6.20
211755,971.6797,3.86
211778,834.9609,2.49
211801,742.1875,1.56
211823,678.7109,0.93
211847,644.5313,0.59
211869,615.2344,0.29
211892,585.9375,-0.00
211916,581.0547,-0.05
211940,566.4063,-0.20
211962,566.4063,-0.20
211986,561.5234,-0.24
212011,556.6406,-0.29
212034,561.5234,-0.24
212057,561.5234,-0.24
212079,571.2891,-0.15
212102,585.9375,-0.00
212126,595.7031,0.10
212149,615.2344,0.29
212171,644.5313,0.59
212195,678.7109,0.93
212217,742.1875,1.56
212240,830.0781,2.44
212263,966.7969,3.81
212286,1181.6406,5.96
212310,1518.5546,9.33
212334,1982.4218,13.96
212359,2631.8359,20.46
212384,3325.1953,27.39
212409,3818.3593,32.32
212433,3857.4218,32.71
212459,3403.3203,28.17
212484,2690.4296,21.04
212508,1992.1875,14.06
212534,1459.9609,8.74
212557,1108.3984,5.22
212582,878.9063,2.93
212604,751.9531,1.66
212627,659.1797,0.73
