Time(ms),Hall(mV),B(mT)
191399,546.8750,-0.39
191422,546.8750,-0.39
191444,551.7578,-0.34
191468,581.0547,-0.05
191493,595.7031,0.10
191515,639.6484,0.54
191538,683.5938,0.98
191561,776.3672,1.90
191584,908.2031,3.22
191606,1118.1640,5.32
191631,1450.1953,8.64
191654,1928.7109,13.43
191680,2597.6562,20.12
191705,3344.7265,27.59
191729,3940.4296,33.54
191755,4125.9765,35.40
191779,3803.7109,32.18
191804,3129.8828,25.44
191830,2402.3437,18.16
191854,1787.1093,12.01
191880,1347.6562,7.62
191903,1054.6875,4.69
191927,864.2578,2.78
191950,747.0703,1.61
191973,673.8281,0.88
191995,615.2344,0.29
192019,585.9375,-0.00
192043,566.4063,-0.20
192065,546.8750,-0.39
192089,537.1094,-0.49
192112,537.1094,-0.49
192137,537.1094,-0.49
192160,532.2266,-0.54
192183,537.1094,-0.49
192205,532.2266,-0.54
192229,527.3438,-0.59
192253,532.2266,-0.54
192277,532.2266,-0.54
192300,527.3438,-0.59
192322,537.1094,-0.49
192345,537.1094,-0.49
192368,541.9922,-0.44
192393,541.9922,-0.44
192416,561.5234,-0.24
192439,581.0547,-0.05
192462,615.2344,0.29
192486,659.1797,0.73
192508,727.5391,1.42
192531,839.8438,2.54
192555,1015.6250,4.30
192578,1279.2968,6.93
192602,1689.4531,11.03
192627,2280.2734,16.94
192652,2998.0468,24.12
192677,3691.4062,31.05
192702,4091.7968,35.06
192727,4023.4375,34.37
192752,3491.2109,29.05
192777,2758.7890,21.73
192801,2065.4296,14.79
192827,1528.3203,9.42
192850,1171.8750,5.86
192874,937.5000,3.51
192898,791.0156,2.05
192920,703.1250,1.17
192944,644.5313,0.59
192966,605.4688,0.19
192989,585.9375,-0.00
193013,566.4063,-0.20
193037,551.7578,-0.34
193059,551.7578,-0.34
193082,537.1094,-0.49
193104,537.1094,-0.49
193128,537.1094,-0.49
193153,537.1094,-0.49
193176,537.1094,-0.49
193199,541.9922,-0.44
193221,537.1094,-0.49
193245,537.1094,-0.49
193268,537.1094,-0.49
193293,541.9922,-0.44
193316,546.8750,-0.39
193339,546.8750,-0.39
193361,551.7578,-0.34
193385,561.5234,-0.24
193410,590.8203,0.05
193432,620.1172,0.34
193455,659.1797,0.73
193478,727.5391,1.42
193501,839.8438,2.54
193523,1010.7422,4.25
193548,1269.5312,6.84
193571,1669.9218,10.84
193596,2265.6250,16.80
193622,2978.5156,23.93
193646,3681.6406,30.96
193671,4106.4453,35.20
193696,4018.5546,34.33
193721,3476.5625,28.91
193746,2749.0234,21.63
193771,2075.1953,14.89
193796,1547.8515,9.62
193820,1191.4062,6.05
193844,952.1484,3.66
193866,800.7813,2.15
193890,708.0078,1.22
193912,644.5313,0.59
193935,605.4688,0.19
193958,576.1719,-0.10
193982,556.6406,-0.29
194006,546.8750,-0.39
194029,532.2266,-0.54
194054,532.2266,-0.54
194077,532.2266,-0.54
194100,537.1094,-0.49
194122,532.2266,-0.54
194146,527.3438,-0.59
194170,537.1094,-0.49
194194,532.2266,-0.54
194216,532.2266,-0.54
194239,532.2266,-0.54
194262,532.2266,-0.54
194285,532.2266,-0.54
194310,537.1094,-0.49
194333,546.8750,-0.39
194356,561.5234,-0.24
194378,595.7031,0.10
194401,634.7656,0.49
194424,688.4766,1.02
194447,771.4844,1.85
194470,903.3203,3.17
194493,1113.2812,5.27
194516,1435.5468,8.50
194541,1904.2968,13.18
194566,2558.5937,19.73
194590,3281.2500,26.95
194616,3896.4843,33.10
194640,4125.9765,35.40
194665,3872.0703,32.86
194691,3222.6562,26.37
194715,2480.4687,18.94
194741,1835.9375,12.50
194765,1372.0703,7.86
194789,1074.2187,4.88
194813,874.0234,2.88
194836,751.9531,1.66
194859,673.8281,0.88
194882,625.0000,0.39
194905,590.8203,0.05
194927,571.2891,-0.15
194952,561.5234,-0.24
194975,551.7578,-0.34
194998,541.9922,-0.44
195020,541.9922,-0.44
195044,537.1094,-0.49
195067,537.1094,-0.49
195092,537.1094,-0.49
195116,546.8750,-0.39
195138,541.9922,-0.44
195161,541.9922,-0.44
195184,537.1094,-0.49
195209,532.2266,-0.54
195232,537.1094,-0.49
195256,546.8750,-0.39
195278,546.8750,-0.39
195301,556.6406,-0.29
195324,581.0547,-0.05
195349,600.5859,0.15
195372,639.6484,0.54
195394,688.4766,1.02
195418,776.3672,1.90
195440,903.3203,3.17
195463,1108.3984,5.22
195487,1425.7812,8.40
195511,1884.7656,12.99
195536,2534.1796,19.48
195561,3276.3671,26.90
195586,3906.2500,33.20
195611,4125.9765,35.40
195636,3847.6562,32.62
195660,3203.1250,26.17
195686,2475.5859,18.90
195710,1845.7031,12.60
195736,1391.6015,8.06
195760,1083.9843,4.98
195783,888.6719,3.03
195807,756.8359,1.71
195829,678.7109,0.93
195852,625.0000,0.39
195875,590.8203,0.05
195898,566.4063,-0.20
195920,546.8750,-0.39
195944,541.9922,-0.44
195969,541.9922,-0.44
195992,537.1094,-0.49
196015,532.2266,-0.54
196037,527.3438,-0.59
196060,532.2266,-0.54
196083,532.2266,-0.54
196108,537.1094,-0.49
196131,532.2266,-0.54
196154,537.1094,-0.49
196176,527.3438,-0.59
196199,532.2266,-0.54
196222,541.9922,-0.44
196247,546.8750,-0.39
196271,556.6406,-0.29
196293,585.9375,-0.00
196317,615.2344,0.29
196340,654.2969,0.68
196363,722.6563,1.37
196385,825.1953,2.39
196409,991.2109,4.05
196431,1235.3515,6.49
196455,1616.2109,10.30
196481,2167.9687,15.82
196505,2875.9765,22.90
196531,3588.8671,30.03
196555,4057.6171,34.72
196580,4072.2656,34.86
196605,3608.3984,30.22
196630,2900.3906,23.14
196655,2182.6171,15.97
196680,1616.2109,10.30
196705,1230.4687,6.44
196729,971.6797,3.86
196752,815.4297,2.29
196774,717.7734,1.32
196798,649.4141,0.63
196820,610.3516,0.24
196843,585.9375,-0.00
196868,571.2891,-0.15
196891,546.8750,-0.39
196914,546.8750,-0.39
196936,541.9922,-0.44
196960,537.1094,-0.49
196983,541.9922,-0.44
197008,541.9922,-0.44
197031,537.1094,-0.49
197054,541.9922,-0.44
197076,541.9922,-0.44
197100,546.8750,-0.39
197125,537.1094,-0.49
197148,541.9922,-0.44
197171,541.9922,-0.44
197193,541.9922,-0.44
197216,546.8750,-0.39
197239,566.4063,-0.20
197264,585.9375,-0.00
197287,615.2344,0.29
197310,659.1797,0.73
197334,722.6563,1.37
197356,830.0781,2.44
197379,986.3281,4.00
197402,1230.4687,6.44
197426,1616.2109,10.30
197450,2177.7343,15.92
197476,2890.6250,23.05
197500,3608.3984,30.22
197526,4082.0312,34.96
197551,4052.7343,34.67
197575,3579.1015,29.93
197601,2866.2109,22.80
197625,2163.0859,15.77
197650,1611.3281,10.25
197676,1225.5859,6.40
197699,971.6797,3.86
197722,820.3125,2.34
197745,712.8906,1.27
197768,654.2969,0.68
197790,605.4688,0.19
197814,581.0547,-0.05
197837,556.6406,-0.29
197861,546.8750,-0.39
197885,537.1094,-0.49
197909,532.2266,-0.54
197932,532.2266,-0.54
197954,537.1094,-0.49
197977,527.3438,-0.59
198000,532.2266,-0.54
198025,532.2266,-0.54
198048,532.2266,-0.54
198071,527.3438,-0.59
198093,532.2266,-0.54
198116,532.2266,-0.54
198139,532.2266,-0.54
198164,537.1094,-0.49
198188,546.8750,-0.39
198210,561.5234,-0.24
198233,595.7031,0.10
198256,625.0000,0.39
198279,683.5938,0.98
198301,766.6016,1.81
198325,898.4375,3.12
198347,1098.6328,5.13
198371,1411.1328,8.25
198395,1860.3515,12.74
198420,2495.1171,19.09
198445,3217.7734,26.32
198470,3852.5390,32.67
198495,4130.8593,35.45
198519,3916.0156,33.30
198545,3295.8984,27.10
198569,2558.5937,19.73
198595,1904.2968,13.18
198620,1420.8984,8.35
198643,1103.5156,5.18
198668,893.5547,3.08
198690,766.6016,1.81
198713,688.4766,1.02
198736,634.7656,0.49
198759,600.5859,0.15
198781,581.0547,-0.05
198806,561.5234,-0.24
198829,551.7578,-0.34
198851,541.9922,-0.44
198875,541.9922,-0.44
198898,541.9922,-0.44
198923,541.9922,-0.44
198946,537.1094,-0.49
198969,532.2266,-0.54
198991,537.1094,-0.49
199015,537.1094,-0.49
199038,537.1094,-0.49
199063,541.9922,-0.44
199087,541.9922,-0.44
199109,541.9922,-0.44
199132,546.8750,-0.39
199155,561.5234,-0.24
199180,571.2891,-0.15
199203,600.5859,0.15
199226,634.7656,0.49
199248,688.4766,1.02
199272,761.7188,1.76
199294,888.6719,3.03
199317,1079.1015,4.93
199342,1386.7187,8.01
199365,1835.9375,12.50
199391,2480.4687,18.94
199415,3203.1250,26.17
199440,3857.4218,32.71
199465,4135.7421,35.50
199490,3906.2500,33.20
199515,3286.1328,27.00
199540,2553.7109,19.68
199565,1909.1796,13.23
199590,1435.5468,8.50
199614,1118.1640,5.32
199638,908.2031,3.22
199661,771.4844,1.85
199684,688.4766,1.02
199706,629.8828,0.44
199730,600.5859,0.15
199752,571.2891,-0.15
199775,546.8750,-0.39
199798,541.9922,-0.44
199823,532.2266,-0.54
199846,532.2266,-0.54
199869,532.2266,-0.54
199891,532.2266,-0.54
199914,532.2266,-0.54
199938,532.2266,-0.54
199962,532.2266,-0.54
199986,537.1094,-0.49
200008,537.1094,-0.49
200031,532.2266,-0.54
200053,532.2266,-0.54
200077,537.1094,-0.49
200101,546.8750,-0.39
200125,551.7578,-0.34
200147,581.0547,-0.05
200171,605.4688,0.19
200195,644.5313,0.59
200217,712.8906,1.27
200240,815.4297,2.29
200263,986.3281,4.00
200286,1215.8203,6.30
200309,1577.1484,9.91
200334,2094.7265,15.09
200358,2783.2031,21.97
200384,3496.0937,29.10
200409,4023.4375,34.37
200433,4101.5625,35.16
200459,3710.9375,31.25
200483,3002.9296,24.17
200508,2285.1562,16.99
200534,1684.5703,10.99
200558,1274.4140,6.88
200582,1000.9766,4.15
200606,834.9609,2.49
200629,727.5391,1.42
200652,664.0625,0.78
200675,620.1172,0.34
200697,590.8203,0.05
200721,566.4063,-0.20
200744,561.5234,-0.24
200767,551.7578,-0.34
200790,541.9922,-0.44
200812,541.9922,-0.44
200836,541.9922,-0.44
200860,541.9922,-0.44
200884,537.1094,-0.49
200906,537.1094,-0.49
200929,541.9922,-0.44
200952,537.1094,-0.49
200977,541.9922,-0.44
201000,541.9922,-0.44
201024,541.9922,-0.44
201047,537.1094,-0.49
201069,551.7578,-0.34
201093,556.6406,-0.29
201117,585.9375,-0.00
201141,615.2344,0.29
201163,649.4141,0.63
201187,717.7734,1.32
201209,820.3125,2.34
201232,971.6797,3.86
201255,1201.1718,6.15
201279,1552.7343,9.67
201303,2075.1953,14.89
201328,2763.6718,21.78
201353,3500.9765,29.15
201378,4023.4375,34.37
201403,4096.6796,35.11
201427,3686.5234,31.01
201453,3002.9296,24.17
201478,2294.9218,17.09
201502,1708.9843,11.23
201528,1293.9453,7.08
201551,1025.3906,4.39
201575,844.7266,2.59
201598,737.3047,1.51
201621,664.0625,0.78
201645,615.2344,0.29
201667,581.0547,-0.05
201691,566.4063,-0.20
201714,541.9922,-0.44
201739,537.1094,-0.49
201762,537.1094,-0.49
201785,537.1094,-0.49
201807,532.2266,-0.54
201830,532.2266,-0.54
201853,527.3438,-0.59
201878,532.2266,-0.54
201902,532.2266,-0.54
201924,532.2266,-0.54
201947,527.3438,-0.59
201970,532.2266,-0.54
201994,537.1094,-0.49
202018,537.1094,-0.49
202042,546.8750,-0.39
202064,561.5234,-0.24
202087,590.8203,0.05
202110,620.1172,0.34
202133,678.7109,0.93
202156,756.8359,1.71
202179,878.9063,2.93
202202,1069.3359,4.83
202225,1367.1875,7.81
202250,1796.8750,12.11
202274,2407.2265,18.21
202299,3134.7656,25.49
202324,3793.9453,32.08
202349,4125.9765,35.40
202374,3964.8437,33.79
202399,3388.6718,28.03
202424,2661.1328,20.75
202449,1987.3046,14.01
202474,1479.4921,8.93
202498,1142.5781,5.57
202522,922.8516,3.37
202545,781.2500,1.95
202567,698.2422,1.12
202591,639.6484,0.54
202613,605.4688,0.19
202636,581.0547,-0.05
202660,561.5234,-0.24
202683,546.8750,-0.39
202705,546.8750,-0.39
202729,541.9922,-0.44
202753,541.9922,-0.44
202777,537.1094,-0.49
202801,537.1094,-0.49
202823,537.1094,-0.49
202846,541.9922,-0.44
202869,541.9922,-0.44
202894,541.9922,-0.44
202917,537.1094,-0.49
202941,537.1094,-0.49
202963,541.9922,-0.44
202986,546.8750,-0.39
203010,546.8750,-0.39
203034,566.4063,-0.20
203058,595.7031,0.10
203080,625.0000,0.39
203103,678.7109,0.93
203126,761.7188,1.76
203149,874.0234,2.88
203171,1049.8046,4.64
203196,1347.6562,7.62
203219,1772.4609,11.86
203245,2392.5781,18.07
203270,3115.2343,25.29
203294,3784.1796,31.98
203320,4121.0937,35.35
203344,3959.9609,33.74
203369,3393.5546,28.08
203395,2661.1328,20.75
203419,1997.0703,14.11
203445,1494.1406,9.08
203468,1157.2265,5.71
203492,942.3828,3.56
203515,795.8984,2.10
203538,693.3594,1.07
203560,639.6484,0.54
203584,600.5859,0.15
203607,576.1719,-0.10
203630,556.6406,-0.29
203655,541.9922,-0.44
203678,537.1094,-0.49
203701,532.2266,-0.54
203723,532.2266,-0.54
203746,537.1094,-0.49
203769,532.2266,-0.54
203794,532.2266,-0.54
203817,532.2266,-0.54
203840,532.2266,-0.54
203863,532.2266,-0.54
203886,537.1094,-0.49
203910,532.2266,-0.54
203934,532.2266,-0.54
203958,541.9922,-0.44
203980,551.7578,-0.34
204003,566.4063,-0.20
204026,610.3516,0.24
204050,644.5313,0.59
204072,712.8906,1.27
204095,805.6641,2.20
204119,957.0313,3.71
204141,1181.6406,5.96
204165,1528.3203,9.42
204189,2021.4843,14.35
204214,2690.4296,21.04
204239,3413.0859,28.27
204264,3979.4921,33.93
204289,4125.9765,35.40
204314,3784.1796,31.98
204339,3115.2343,25.29
204363,2387.6953,18.02
204389,1767.5781,11.82
204413,1333.0078,7.47
204438,1044.9218,4.59
204462,854.4922,2.68
204484,742.1875,1.56
204508,668.9453,0.83
204530,625.0000,0.39
204553,590.8203,0.05
204576,576.1719,-0.10
204600,561.5234,-0.24
204622,551.7578,-0.34
204646,541.9922,-0.44
204669,537.1094,-0.49
204694,537.1094,-0.49
204718,541.9922,-0.44
204740,537.1094,-0.49
204763,537.1094,-0.49
204786,537.1094,-0.49
204811,541.9922,-0.44
204834,541.9922,-0.44
204857,541.9922,-0.44
204879,537.1094,-0.49
204902,541.9922,-0.44
204925,546.8750,-0.39
204950,556.6406,-0.29
204974,576.1719,-0.10
204997,595.7031,0.10
205021,634.7656,0.49
205043,683.5938,0.98
205066,761.7188,1.76
205089,883.7891,2.98
205112,1074.2187,4.88
205135,1367.1875,7.81
205160,1791.9921,12.06
205185,2412.1093,18.26
205209,3139.6484,25.54
205235,3808.5937,32.23
205259,4130.8593,35.45
205284,3945.3125,33.59
205309,3364.2578,27.78
205334,2651.3671,20.65
205360,1982.4218,13.96
205384,1484.3750,8.98
205408,1157.2265,5.71
205432,927.7344,3.42
205455,795.8984,2.10
205477,698.2422,1.12
205501,639.6484,0.54
205523,595.7031,0.10
205546,576.1719,-0.10
205571,556.6406,-0.29
205593,546.8750,-0.39
205616,537.1094,-0.49
205639,532.2266,-0.54
205663,532.2266,-0.54
205687,527.3438,-0.59
205711,527.3438,-0.59
205733,537.1094,-0.49
205756,532.2266,-0.54
205779,527.3438,-0.59
205803,527.3438,-0.59
205828,532.2266,-0.54
205851,537.1094,-0.49
205874,541.9922,-0.44
205896,537.1094,-0.49
205920,551.7578,-0.34
205944,571.2891,-0.15
205968,605.4688,0.19
205990,649.4141,0.63
206013,712.8906,1.27
206036,815.4297,2.29
206059,966.7969,3.81
206082,1186.5234,6.01
206106,1547.8515,9.62
206130,2050.7812,14.65
206155,2719.7265,21.34
206180,3442.3828,28.56
206204,3989.2578,34.03
206230,4116.2109,35.30
206255,3769.5312,31.84
206279,3100.5859,25.15
206305,2368.1640,17.82
206329,1762.6953,11.77
206355,1323.2421,7.37
206379,1040.0390,4.54
206402,859.3750,2.73
206426,742.1875,1.56
206448,668.9453,0.83
206471,625.0000,0.39
206494,590.8203,0.05
206517,571.2891,-0.15
206539,556.6406,-0.29
206563,546.8750,-0.39
206587,541.9922,-0.44
206611,546.8750,-0.39
206633,537.1094,-0.49
206656,541.9922,-0.44
206679,537.1094,-0.49
206702,541.9922,-0.44
206727,537.1094,-0.49
206750,537.1094,-0.49
206773,541.9922,-0.44
206795,541.9922,-0.44
206818,537.1094,-0.49
206841,541.9922,-0.44
206866,551.7578,-0.34
206889,561.5234,-0.24
206912,581.0547,-0.05
206936,605.4688,0.19
206959,654.2969,0.68
206982,712.8906,1.27
207004,810.5469,2.25
207028,952.1484,3.66
207050,1171.8750,5.86
207074,1523.4375,9.37
207098,2016.6015,14.31
207123,2700.1953,21.14
207149,3432.6171,28.47
207173,3989.2578,34.03
207198,4125.9765,35.40
207223,3764.6484,31.79
207248,3095.7031,25.10
207272,2382.8125,17.97
207298,1777.3437,11.91
207323,1347.6562,7.62
207347,1054.6875,4.69
207371,874.0234,2.88
207393,747.0703,1.61
207417,673.8281,0.88
207439,625.0000,0.39
207462,581.0547,-0.05
207486,566.4063,-0.20
207510,546.8750,-0.39
207533,537.1094,-0.49
207555,537.1094,-0.49
207579,532.2266,-0.54
207602,532.2266,-0.54
207627,532.2266,-0.54
207650,532.2266,-0.54
207673,527.3438,-0.59
207695,532.2266,-0.54
207719,532.2266,-0.54
207744,532.2266,-0.54
207767,527.3438,-0.59
207791,532.2266,-0.54
207813,541.9922,-0.44
207836,551.7578,-0.34
207859,561.5234,-0.24
207884,595.7031,0.10
207906,620.1172,0.34
207929,673.8281,0.88
207952,747.0703,1.61
207975,874.0234,2.88
207997,1059.5703,4.74
208022,1342.7734,7.57
208046,1757.8125,11.72
208070,2353.5156,17.68
208096,3066.4062,24.80
208120,3735.3515,31.49
208146,4116.2109,35.30
208171,4003.9062,34.18
208195,3466.7968,28.81
208221,2753.9062,21.68
208245,2075.1953,14.89
208270,1538.0859,9.52
208294,1186.5234,6.01
208318,952.1484,3.66
208340,795.8984,2.10
208364,708.0078,1.22
208387,649.4141,0.63
208409,605.4688,0.19
208433,581.0547,-0.05
208456,566.4063,-0.20
208480,556.6406,-0.29
208504,546.8750,-0.39
208528,537.1094,-0.49
208550,541.9922,-0.44
208573,537.1094,-0.49
208595,541.9922,-0.44
208619,537.1094,-0.49
208644,541.9922,-0.44
208667,541.9922,-0.44
208690,541.9922,-0.44
208712,537.1094,-0.49
208736,541.9922,-0.44
208759,546.8750,-0.39
208784,546.8750,-0.39
208807,551.7578,-0.34
208830,571.2891,-0.15
208852,595.7031,0.10
208876,625.0000,0.39
208899,673.8281,0.88
208921,747.0703,1.61
208945,869.1406,2.83
208967,1044.9218,4.59
208991,1313.4765,7.27
209015,1733.3984,11.47
209040,2324.2187,17.38
209064,3051.7578,24.66
209090,3740.2343,31.54
209115,4111.3281,35.25
209140,4013.6718,34.28
209165,3476.5625,28.91
209189,2753.9062,21.68
209215,2080.0781,14.94
209240,1547.8515,9.62
209263,1196.2890,6.10
209288,966.7969,3.81
209310,810.5469,2.25
209333,712.8906,1.27
209356,649.4141,0.63
209379,605.4688,0.19
209401,581.0547,-0.05
209426,561.5234,-0.24
209448,546.8750,-0.39
209471,541.9922,-0.44
209495,537.1094,-0.49
209518,532.2266,-0.54
209543,532.2266,-0.54
209566,527.3438,-0.59
209589,527.3438,-0.59
209611,532.2266,-0.54
209635,532.2266,-0.54
209658,532.2266,-0.54
209683,532.2266,-0.54
209707,537.1094,-0.49
209729,537.1094,-0.49
209752,541.9922,-0.44
209775,546.8750,-0.39
209800,566.4063,-0.20
209823,605.4688,0.19
209846,644.5313,0.59
209868,703.1250,1.17
209892,791.0156,2.05
209914,947.2656,3.61
209937,1157.2265,5.71
209961,1499.0234,9.13
209985,1972.6562,13.87
210011,2631.8359,20.46
210035,3349.6093,27.64
210060,3945.3125,33.59
210085,4130.8593,35.45
210110,3847.6562,32.62
210135,3203.1250,26.17
210160,2470.7031,18.85
210185,1845.7031,12.60
210210,1381.8359,7.96
210234,1074.2187,4.88
210257,883.7891,2.98
210281,761.7188,1.76
210304,678.7109,0.93
210326,634.7656,0.49
210350,600.5859,0.15
210372,576.1719,-0.10
210396,561.5234,-0.24
210420,551.7578,-0.34
210444,546.8750,-0.39
210466,541.9922,-0.44
210489,541.9922,-0.44
210511,537.1094,-0.49
210535,537.1094,-0.49
210560,541.9922,-0.44
210583,541.9922,-0.44
210606,546.8750,-0.39
210628,537.1094,-0.49
210651,541.9922,-0.44
210674,541.9922,-0.44
210699,541.9922,-0.44
210722,546.8750,-0.39
210745,551.7578,-0.34
210767,571.2891,-0.15
210791,605.4688,0.19
210814,644.5313,0.59
210837,698.2422,1.12
210860,795.8984,2.10
210883,927.7344,3.42
210906,1137.6953,5.52
210929,1464.8437,8.79
210954,1938.4765,13.52
210978,2597.6562,20.12
211004,3320.3125,27.34
211028,3925.7812,33.40
211053,4130.8593,35.45
211079,3852.5390,32.67
211103,3203.1250,26.17
211128,2490.2343,19.04
211153,1865.2343,12.79
211178,1401.3671,8.15
211203,1103.5156,5.18
211226,903.3203,3.17
211249,771.4844,1.85
211272,688.4766,1.02
211295,629.8828,0.44
211317,595.7031,0.10
211341,571.2891,-0.15
211364,551.7578,-0.34
211387,541.9922,-0.44
211409,537.1094,-0.49
211433,541.9922,-0.44
211457,532.2266,-0.54
211481,532.2266,-0.54
211505,532.2266,-0.54
211527,532.2266,-0.54
211550,532.2266,-0.54
211573,532.2266,-0.54
211598,532.2266,-0.54
211621,532.2266,-0.54
211644,532.2266,-0.54
211666,532.2266,-0.54
211689,541.9922,-0.44
211713,561.5234,-0.24
211737,585.9375,-0.00
211761,620.1172,0.34
211783,664.0625,0.78
211807,742.1875,1.56
211829,859.3750,2.73
211852,1025.3906,4.39
211876,1293.9453,7.08
211900,1694.3359,11.08
211924,2265.6250,16.80
211950,2963.8671,23.78
211975,3657.2265,30.71
212000,4082.0312,34.96
212025,4047.8515,34.62
212049,3574.2187,29.88
212075,2866.2109,22.80
212100,2163.0859,15.77
212124,1616.2109,10.30
212150,1220.7031,6.35
212173,976.5625,3.91
212196,820.3125,2.34
212219,722.6563,1.37
212242,654.2969,0.68
212265,615.2344,0.29
212288,590.8203,0.05
212311,571.2891,-0.15
212334,556.6406,-0.29
212359,551.7578,-0.34
212382,541.9922,-0.44
212405,541.9922,-0.44
212427,541.9922,-0.44
212450,546.8750,-0.39
212473,541.9922,-0.44
212498,537.1094,-0.49
212521,546.8750,-0.39
212544,541.9922,-0.44
212567,541.9922,-0.44
212590,546.8750,-0.39
212615,537.1094,-0.49
212638,551.7578,-0.34
212661,551.7578,-0.34
212683,566.4063,-0.20
212706,590.8203,0.05
212729,625.0000,0.39
212752,668.9453,0.83
212774,737.3047,1.51
212798,844.7266,2.59
212820,1010.7422,4.25
212844,1274.4140,6.88
212869,1669.9218,10.84
212893,2241.2109,16.55
212918,2944.3359,23.58
212943,3647.4609,30.61
212968,4101.5625,35.16
212994,4077.1484,34.91
213018,3574.2187,29.88
213043,2871.0937,22.85
213068,2177.7343,15.92
213093,1625.9765,10.40
213117,1245.1171,6.59
213142,1000.9766,4.15
213166,825.1953,2.39
213188,722.6563,1.37
213212,659.1797,0.73
213234,605.4688,0.19
213258,581.0547,-0.05
213281,571.2891,-0.15
213304,551.7578,-0.34
213326,537.1094,-0.49
213350,532.2266,-0.54
213374,532.2266,-0.54
213398,532.2266,-0.54
213421,527.3438,-0.59
213443,532.2266,-0.54
213466,537.1094,-0.49
213489,527.3438,-0.59
213514,532.2266,-0.54
213537,532.2266,-0.54
213560,532.2266,-0.54
213582,541.9922,-0.44
213606,537.1094,-0.49
213629,546.8750,-0.39
213654,561.5234,-0.24
213678,600.5859,0.15
213700,639.6484,0.54
213724,703.1250,1.17
213746,800.7813,2.15
213769,932.6172,3.47
213792,1152.3437,5.66
213816,1484.3750,8.98
213839,1953.1250,13.67
213865,2597.6562,20.12
213890,3310.5468,27.25
